created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2013-07-24,rent,house,Castelar,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,3435607,"-34.646385,-58.65395",-34.646385,-58.65395,5500.0,ARS,5499.98,1028.42,140,7.3458571428571435,,,,http://www.properati.com.ar/8xlz_alquiler_casa_castelar,http://cf-thumbs.properati.com.ar/-Z8yAbNsl-JosYyMfL2Cu5gJGVI=/198x0/smart/static.previsite.com.ar%2F1675%2F136810%2Ffiles%2F313656.jpg
2013-07-24,rent,apartment,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,,"-34.702431,-58.39339",-34.702431,-58.39339,3500.0,ARS,3499.99,654.45,55,11.89909090909091,,3,,http://www.properati.com.ar/8xn1_alquiler_departamento_lanus-oeste,http://cf-thumbs.properati.com.ar/dBI0m3C16zFId75zV2ZNhg19IeQ=/198x0/smart/static.previsite.com.ar%2F1907%2F136872%2Ffiles%2F314196.jpg
2013-07-24,rent,apartment,Posadas,|Argentina|Misiones|Posadas|,3429886,"-27.372591,-55.894504",-27.372591,-55.894504,,"","","",,,,2,,http://www.properati.com.ar/8xna_alquiler_departamento_posadas,http://cf-thumbs.properati.com.ar/gA5ekkjdWuk5yXSyLI4qMWJBxjg=/198x0/smart/static.previsite.com.ar%2F182%2F136882%2Ffiles%2F314248.jpg
2013-07-24,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.42286,-58.822165",-34.42286,-58.822165,7500.0,ARS,7499.97,1402.39,160,8.7649375,,,,http://www.properati.com.ar/8xnu_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/EFLIIt-uxpBMSzF7H8jYwswrS20=/198x0/smart/static.previsite.com.ar%2F1820%2F136904%2Ffiles%2F314408.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.431742,-58.621716",-34.431742,-58.621716,3800.0,ARS,3799.96,710.54,57,12.465614035087718,,2,,http://www.properati.com.ar/8xo7_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/pDE_h2nRy5LoBiHLAG-T-yt3Swk=/198x0/smart/static.previsite.com.ar%2F1820%2F136918%2Ffiles%2F314492.jpg
2013-07-24,rent,apartment,Zárate,|Argentina|Buenos Aires Interior|Zárate|Zárate|,,"-34.094947,-59.021596",-34.094947,-59.021596,3200.0,ARS,3199.97,598.35,60,9.9725,,4,,http://www.properati.com.ar/8xo9_alquiler_departamento_zarate,http://cf-thumbs.properati.com.ar/fITq3RDhcB3Shg4yvm4uVJLHgxU=/198x0/smart/static.previsite.com.ar%2F1834%2F136922%2Ffiles%2F314534.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,3800.0,ARS,3799.96,710.54,57,12.465614035087718,,2,,http://www.properati.com.ar/8xoa_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/kISWujSC8yYhKdrT7s_3GJgqcPE=/198x0/smart/static.previsite.com.ar%2F1820%2F136923%2Ffiles%2F314537.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,4500.0,ARS,4499.96,841.43,57,14.761929824561403,,2,,http://www.properati.com.ar/8xoc_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/DuAzgIAvm0Ys_jqUpa9kR8QVEHY=/198x0/smart/static.previsite.com.ar%2F1820%2F136925%2Ffiles%2F314550.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,4500.0,ARS,4499.96,841.43,57,14.761929824561403,,2,,http://www.properati.com.ar/8xod_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/MGKHdmpfLUnz2hwO6GRgnZQ4rls=/198x0/smart/static.previsite.com.ar%2F1820%2F136926%2Ffiles%2F314555.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,5400.0,ARS,5399.97,1009.72,57,17.71438596491228,,3,,http://www.properati.com.ar/8xoe_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/7eQnG_yBd22UpmmnWju4KtlpiMA=/198x0/smart/static.previsite.com.ar%2F1820%2F136927%2Ffiles%2F314560.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,5400.0,ARS,5399.97,1009.72,57,17.71438596491228,,3,,http://www.properati.com.ar/8xog_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/AQ2x6mZmkljEj4kcFHDPTUKgA7g=/198x0/smart/static.previsite.com.ar%2F1820%2F136929%2Ffiles%2F314565.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,6000.0,ARS,5999.96,1121.91,57,19.68263157894737,,3,,http://www.properati.com.ar/8xoh_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/eIqKGNoa2l-gm-2TYsIzLdn_Zc4=/198x0/smart/static.previsite.com.ar%2F1820%2F136930%2Ffiles%2F314570.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.434715,-58.62326",-34.434715,-58.62326,7000.0,ARS,6999.98,1308.9,57,22.963157894736845,,3,,http://www.properati.com.ar/8xoi_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/a99R054kjoAVQoi5RAy6crywces=/198x0/smart/static.previsite.com.ar%2F1820%2F136936%2Ffiles%2F314611.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.434715,-58.62326",-34.434715,-58.62326,6000.0,ARS,5999.96,1121.91,57,19.68263157894737,,3,,http://www.properati.com.ar/8xoj_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/UUs-aCesN3Qdh5NfWU77AaRPL0Y=/198x0/smart/static.previsite.com.ar%2F1820%2F136931%2Ffiles%2F314580.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,6000.0,ARS,5999.96,1121.91,57,19.68263157894737,,3,,http://www.properati.com.ar/8xol_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/kOUCSCR9kX-roCmbRznELjKdjxo=/198x0/smart/static.previsite.com.ar%2F1820%2F136933%2Ffiles%2F315435.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.434715,-58.62326",-34.434715,-58.62326,6000.0,ARS,5999.96,1121.91,57,19.68263157894737,,3,,http://www.properati.com.ar/8xom_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/lFuOfpHb3Sy9pGhp3sB5zHwbbTo=/198x0/smart/static.previsite.com.ar%2F1820%2F136934%2Ffiles%2F315442.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"-34.431034,-58.622059",-34.431034,-58.622059,7000.0,ARS,6999.98,1308.9,57,22.963157894736845,,3,,http://www.properati.com.ar/8xon_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/EHqYctTNADiem4WUX3mDfA9ZrkA=/198x0/smart/static.previsite.com.ar%2F1820%2F136935%2Ffiles%2F314606.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,5500.0,ARS,5499.98,1028.42,69,14.904637681159421,,3,,http://www.properati.com.ar/8xp8_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/Pw32ZZgfRJQHkVPCSMKJKV1bupY=/198x0/smart/static.previsite.com.ar%2F1820%2F136961%2Ffiles%2F314771.jpg
2013-07-24,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.425087,-58.579658",-34.425087,-58.579658,5500.0,ARS,5499.98,1028.42,69,14.904637681159421,,3,,http://www.properati.com.ar/8xp9_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/bM8evYUiKowweR9oK0pvzK4HOE0=/198x0/smart/static.previsite.com.ar%2F1820%2F136962%2Ffiles%2F314779.jpg
2013-07-24,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.39563,-58.647636",-34.39563,-58.647636,9000.0,ARS,8999.97,1682.87,69,24.38942028985507,,3,,http://www.properati.com.ar/8xpa_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/QbyANr5_o2WWjifbWZS84ftdqks=/198x0/smart/static.previsite.com.ar%2F1820%2F136963%2Ffiles%2F314785.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,9000.0,ARS,8999.97,1682.87,69,24.38942028985507,,3,,http://www.properati.com.ar/8xpb_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/wbefkQ_H3_Eaz19W4WA5B8jQdy8=/198x0/smart/static.previsite.com.ar%2F1820%2F136965%2Ffiles%2F314798.jpg
2013-07-24,rent,apartment,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,,"-34.546625,-58.704681",-34.546625,-58.704681,3500.0,ARS,3499.99,654.45,57,11.481578947368423,,3,,http://www.properati.com.ar/8xqa_alquiler_departamento_san-miguel,http://cf-thumbs.properati.com.ar/lNi1mCbzco30mlEcEbJBWYhTisM=/198x0/smart/static.previsite.com.ar%2F655%2F137005%2Ffiles%2F316921.jpg
2013-07-24,rent,apartment,Posadas,|Argentina|Misiones|Posadas|,3429886,"-27.356895,-55.896606",-27.356895,-55.896606,,"","","",,,,3,,http://www.properati.com.ar/8xr1_alquiler_departamento_posadas,http://cf-thumbs.properati.com.ar/JMffpYkUjhchynoBDwlt48dM88k=/198x0/smart/static.previsite.com.ar%2F182%2F137032%2Ffiles%2F315219.jpg
2013-07-24,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568025,-58.453889",-34.568025,-58.453889,3800.0,ARS,3799.96,710.54,75,9.473866666666666,,3,,http://www.properati.com.ar/8xrf_alquiler_departamento_colegiales,http://cf-thumbs.properati.com.ar/hmuagNSqR4XY5MDDHa79shSR3g4=/198x0/smart/static.previsite.com.ar%2F1503%2F137049%2Ffiles%2F334910.jpg
2013-07-24,rent,apartment,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,,"-34.703691,-58.39848",-34.703691,-58.39848,2800.0,ARS,2799.99,523.56,48,10.907499999999999,,2,,http://www.properati.com.ar/8xrq_alquiler_departamento_lanus-oeste,http://cf-thumbs.properati.com.ar/Jd4xMYbcUsQV0TBK4VMdguegL28=/198x0/smart/static.previsite.com.ar%2F334%2F137063%2Ffiles%2F315583.jpg
2013-07-24,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.579001,-58.407379",-34.579001,-58.407379,2000.0,USD,10695.98,2000.0,210,9.523809523809524,,4,,http://www.properati.com.ar/8xrs_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/nh2hRGT5emUiZ8VnxK6ACksScUk=/198x0/smart/static.previsite.com.ar%2F432%2F137064%2Ffiles%2F315611.jpg
2013-07-24,rent,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,3427467,"-34.553059,-58.558945",-34.553059,-58.558945,2600.0,ARS,2599.98,486.16,,,,2,,http://www.properati.com.ar/8xrt_alquiler_departamento_villa-ballester,http://cf-thumbs.properati.com.ar/qZwuAxYGc7Bka0nGGgcoERdd4Zg=/198x0/smart/static.previsite.com.ar%2F336%2F137065%2Ffiles%2F316253.jpg
2013-07-24,rent,apartment,Morón,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,3430544,"-34.64587,-58.567654",-34.64587,-58.567654,,"","","",30,,,2,,http://www.properati.com.ar/8xrv_alquiler_departamento_moron,http://cf-thumbs.properati.com.ar/UpISYDZdLp-Yp1jni6Twnl2bDZY=/198x0/smart/static.previsite.com.ar%2F1784%2F137067%2Ffiles%2F315638.jpg
2013-07-24,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.43315,-58.818675",-34.43315,-58.818675,23000.0,ARS,22999.95,4300.67,350,12.287628571428572,,,,http://www.properati.com.ar/8xs0_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/pmMKFGccpFZCKVeL8OVh5wD8WP8=/198x0/smart/static.previsite.com.ar%2F1820%2F137072%2Ffiles%2F315761.jpg
2013-07-24,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.589795,-58.383665",-34.589795,-58.383665,23000.0,ARS,22999.95,4300.67,277,15.525884476534296,,5,,http://www.properati.com.ar/8xse_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/kg09EPJlivzsiVTCgHLIRFFmjGs=/198x0/smart/static.previsite.com.ar%2F24%2F137088%2Ffiles%2F315822.jpg
2013-07-24,rent,apartment,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,,"-34.690876,-58.389199",-34.690876,-58.389199,3000.0,ARS,2999.95,560.95,65,8.63,,2,,http://www.properati.com.ar/8xta_alquiler_departamento_lanus-oeste,http://cf-thumbs.properati.com.ar/ySBp9t32Tk4CFVacrZMfKtIHEFw=/198x0/smart/static.previsite.com.ar%2F334%2F137131%2Ffiles%2F316017.jpg
2013-07-24,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.610111,-58.361437",-34.610111,-58.361437,28000.0,ARS,27999.95,5235.6,150,34.904,,3,,http://www.properati.com.ar/8xth_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/SK82U8GfLHUIKw1FT4CZtmhx7Pc=/198x0/smart/static.previsite.com.ar%2F1314%2F137158%2Ffiles%2F316164.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.587048,-58.405003",-34.587048,-58.405003,2800.0,ARS,2799.99,523.56,37,14.15027027027027,,2,,http://www.properati.com.ar/8xtm_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/5I82YVYSG5bPOlJd2rm8SCYxiIk=/198x0/smart/static.previsite.com.ar%2F1158%2F137164%2Ffiles%2F316206.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.585352,-58.405432",-34.585352,-58.405432,4200.0,ARS,4199.99,785.34,75,10.4712,,3,,http://www.properati.com.ar/8xtt_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/nGUd1utcmGIUyA4NdLFT5zL0RRk=/198x0/smart/static.previsite.com.ar%2F1158%2F137174%2Ffiles%2F316213.jpg
2013-07-24,rent,PH,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,3429651,"-34.714431,-58.252788",-34.714431,-58.252788,3300.0,ARS,3299.97,617.05,100,6.1705,,,,http://www.properati.com.ar/8xty_alquiler_ph_quilmes,http://cf-thumbs.properati.com.ar/bCOY96MuSE-wSgVa_ip8OEbzXFI=/198x0/smart/static.previsite.com.ar%2F274%2F137184%2Ffiles%2F316250.jpg
2013-07-24,rent,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,3435548,"-34.599943,-58.376744",-34.599943,-58.376744,2800.0,ARS,2799.99,523.56,30,17.451999999999998,,2,,http://www.properati.com.ar/8xuw_venta_departamento_centro-microcentro,http://cf-thumbs.properati.com.ar/AqzLwVF3SuUIhWyE5mk5XB_NO6E=/198x0/smart/static.previsite.com.ar%2F1506%2F137223%2Ffiles%2F316540.jpg
2013-07-24,rent,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,3430813,"-34.490812,-58.498965",-34.490812,-58.498965,,"","","",,,,3,,http://www.properati.com.ar/8xv2_alquiler_departamento_martinez,http://cf-thumbs.properati.com.ar/r_i4_F2mFVI7BSXUcVJQHTdb3D8=/198x0/smart/static.previsite.com.ar%2F1330%2F137235%2Ffiles%2F316620.jpg
2013-07-24,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.450125,-58.906013",-34.450125,-58.906013,9500.0,ARS,9499.96,1776.36,800,2.22045,,,,http://www.properati.com.ar/8xv9_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/n2VX4XG09CvtHpux4Ng71YjxfYI=/198x0/smart/static.previsite.com.ar%2F156%2F137248%2Ffiles%2F316697.jpg
2013-07-24,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.594143,-58.399458",-34.594143,-58.399458,6000.0,ARS,5999.96,1121.91,178,6.302865168539326,,5,,http://www.properati.com.ar/8xvj_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/lP9p7hMZKxEOqeBbLjOxZQLg9cU=/198x0/smart/static.previsite.com.ar%2F34%2F137258%2Ffiles%2F316757.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.591475,-58.405803",-34.591475,-58.405803,3700.0,ARS,3699.95,691.84,45,15.374222222222222,,2,,http://www.properati.com.ar/8xvq_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/LVtzoeIDT4pVeQYsvB4BamOMteU=/198x0/smart/static.previsite.com.ar%2F1867%2F137268%2Ffiles%2F316816.jpg
2013-07-24,rent,apartment,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,3436079,"-34.344634,-58.792154",-34.344634,-58.792154,3000.0,ARS,2999.95,560.95,48,11.686458333333334,,3,,http://www.properati.com.ar/8xvr_alquiler_departamento_belen-de-escobar,http://cf-thumbs.properati.com.ar/l7XaZo9zY4rVPtD5kksyy8E8uXw=/198x0/smart/static.previsite.com.ar%2F51%2F137278%2Ffiles%2F316890.jpg
2013-07-24,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.441299,-58.858456",-34.441299,-58.858456,9000.0,ARS,8999.97,1682.87,235,7.161148936170212,,,,http://www.properati.com.ar/8xvv_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/PdMQje5qquuFgClyUr5fs50LEpc=/198x0/smart/static.previsite.com.ar%2F487%2F137272%2Ffiles%2F316836.jpg
2013-07-24,rent,PH,Carapachay,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,,"-34.530123,-58.542825",-34.530123,-58.542825,2400.0,ARS,2399.96,448.76,50,8.9752,,,,http://www.properati.com.ar/8xvw_alquiler_ph_carapachay,http://cf-thumbs.properati.com.ar/PRUvCoO3ol9gvLhJL72ypdDHbhw=/198x0/smart/static.previsite.com.ar%2F1468%2F137273%2Ffiles%2F316847.jpg
2013-07-24,rent,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,,"-34.582281,-58.432617",-34.582281,-58.432617,6200.0,ARS,6199.98,1159.31,60,19.321833333333334,,2,,http://www.properati.com.ar/8xw6_alquiler_departamento_palermo-hollywood,http://cf-thumbs.properati.com.ar/c6OXO0bi3ky1l75HYwA8qXgYblk=/198x0/smart/static.previsite.com.ar%2F229%2F137287%2Ffiles%2F316970.jpg
2013-07-24,rent,apartment,Ituzaingó,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,3433359,"-34.64958,-58.68387",-34.64958,-58.68387,3500.0,ARS,3499.99,654.45,62,10.555645161290323,,3,,http://www.properati.com.ar/8xwe_alquiler_departamento_ituzaingo,http://cf-thumbs.properati.com.ar/tJc1ZwG8Ncg-uONtkZVrrEENw50=/198x0/smart/static.previsite.com.ar%2F1472%2F137296%2Ffiles%2F317051.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.591676,-58.396978",-34.591676,-58.396978,2700.0,ARS,2699.98,504.86,28,18.030714285714286,,2,,http://www.properati.com.ar/8xwf_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/cJTZgj5QD1dnQXSg_qgEZC-qVoA=/198x0/smart/static.previsite.com.ar%2F1503%2F137297%2Ffiles%2F317058.jpg
2013-07-24,rent,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,6693228,"-34.603619,-58.406438",-34.603619,-58.406438,,"","","",26,,,2,,http://www.properati.com.ar/8xwi_alquiler_departamento_balvanera,http://cf-thumbs.properati.com.ar/O-Qc8qQw1RgHS4EXNcVxIutLYCQ=/198x0/smart/static.previsite.com.ar%2F1503%2F137301%2Ffiles%2F317093.jpg
2013-07-24,rent,PH,Carapachay,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,,"-34.525686,-58.538224",-34.525686,-58.538224,,"","","",,,,,,http://www.properati.com.ar/8xwm_alquiler_ph_carapachay,http://cf-thumbs.properati.com.ar/bL7BfMpKEC3C06FXwwjTG7loX4M=/198x0/smart/static.previsite.com.ar%2F1468%2F137305%2Ffiles%2F317116.jpg
2013-07-24,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.433299,-58.62532",-34.433299,-58.62532,6000.0,ARS,5999.96,1121.91,69,16.259565217391305,,3,,http://www.properati.com.ar/8xwx_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/XS6V9vB1ICVau6068wR4UEmkVqY=/198x0/smart/static.previsite.com.ar%2F1820%2F137320%2Ffiles%2F317225.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.43245,-58.623604",-34.43245,-58.623604,6000.0,ARS,5999.96,1121.91,69,16.259565217391305,,3,,http://www.properati.com.ar/8xwy_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/XCXtE5pdEuN9FKN8pJql6fvnwPQ=/198x0/smart/static.previsite.com.ar%2F1820%2F137321%2Ffiles%2F317232.jpg
2013-07-24,rent,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,3836277,"-32.953163,-60.635585",-32.953163,-60.635585,,"","","",80,,,3,,http://www.properati.com.ar/8xxm_alquiler_departamento_santa-fe,http://cf-thumbs.properati.com.ar/xoisMQ5_xeYz3lbs6BZmVF5CaWw=/198x0/smart/static.previsite.com.ar%2F568%2F137347%2Ffiles%2F317417.jpg
2013-07-24,rent,apartment,San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,,"-34.578833,-58.533251",-34.578833,-58.533251,,"","","",50,,,2,,http://www.properati.com.ar/8xxz_venta_departamento_san-martin,http://cf-thumbs.properati.com.ar/NDCdOacOWtcYlNYL8Fb75gy7yYA=/198x0/smart/static.previsite.com.ar%2F509%2F137360%2Ffiles%2F317506.jpg
2013-07-24,rent,apartment,Caballito,|Argentina|Capital Federal|Caballito|,3435874,"-34.622798,-58.442689",-34.622798,-58.442689,2400.0,ARS,2399.96,448.76,32,14.02375,,2,,http://www.properati.com.ar/8xy2_alquiler_departamento_caballito,http://cf-thumbs.properati.com.ar/uA1XJW70sYUMwNVg9ZOyF5uP3bc=/198x0/smart/static.previsite.com.ar%2F151%2F137365%2Ffiles%2F328843.jpg
2013-07-24,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.605701,-58.377967",-34.605701,-58.377967,3100.0,ARS,3099.96,579.65,60,9.660833333333333,,3,,http://www.properati.com.ar/8xy4_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/YZqvaZc8bHrYD-VKH-sfALx9U-c=/198x0/smart/static.previsite.com.ar%2F24%2F137368%2Ffiles%2F317863.jpg
2013-07-24,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.588047,-58.386255",-34.588047,-58.386255,5000.0,ARS,4999.94,934.92,100,9.3492,,3,,http://www.properati.com.ar/8xy7_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/uy4-v14D3WEyZOXdk3R9mATwzZ4=/198x0/smart/static.previsite.com.ar%2F868%2F137372%2Ffiles%2F319703.jpg
2013-07-24,rent,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,3430348,"-34.553862,-58.465212",-34.553862,-58.465212,10900.0,ARS,10899.96,2038.14,140,14.558142857142858,,4,,http://www.properati.com.ar/8xyg_alquiler_departamento_nunez,http://cf-thumbs.properati.com.ar/tDV0Fx3aKhxQZtnj2mcdbbzOp_s=/198x0/smart/static.previsite.com.ar%2F119%2F137383%2Ffiles%2F317642.jpg
2013-07-24,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.553862,-58.465212",-34.553862,-58.465212,10900.0,ARS,10899.96,2038.14,140,14.558142857142858,,4,,http://www.properati.com.ar/8xym_alquiler_departamento_belgrano,http://cf-thumbs.properati.com.ar/cG-8sYUyq381JAuFQP35vQwTnkw=/198x0/smart/static.previsite.com.ar%2F119%2F137390%2Ffiles%2F317702.jpg
2013-07-24,rent,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,3430348,"-34.553862,-58.465212",-34.553862,-58.465212,10900.0,ARS,10899.96,2038.14,140,14.558142857142858,,4,,http://www.properati.com.ar/8xyn_alquiler_departamento_nunez,http://cf-thumbs.properati.com.ar/pFDEOH2Fq4yRQY9hrEdhKqbZL8o=/198x0/smart/static.previsite.com.ar%2F119%2F137391%2Ffiles%2F317727.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425098,-58.6567",-34.425098,-58.6567,5500.0,ARS,5499.98,1028.42,80,12.855250000000002,,3,,http://www.properati.com.ar/8xyo_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/_UcAVacX7VIc0Ah0OFH6LOHGDxM=/198x0/smart/static.previsite.com.ar%2F118%2F137392%2Ffiles%2F317756.jpg
2013-07-24,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.553862,-58.465212",-34.553862,-58.465212,10900.0,ARS,10899.96,2038.14,140,14.558142857142858,,4,,http://www.properati.com.ar/8xyr_alquiler_departamento_belgrano,http://cf-thumbs.properati.com.ar/4t9MQeTZNUx3pMe_z2nLYtV0Gr4=/198x0/smart/static.previsite.com.ar%2F119%2F137395%2Ffiles%2F317776.jpg
2013-07-24,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425098,-58.6567",-34.425098,-58.6567,5500.0,ARS,5499.98,1028.42,80,12.855250000000002,,3,,http://www.properati.com.ar/8xys_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/CgKzTk8A6es1F2U7nXSAafcMAPE=/198x0/smart/static.previsite.com.ar%2F118%2F137396%2Ffiles%2F317829.jpg
